row_id,row_idx,main_name,brand_count,questions_generated,avg_length,elapsed_ms,provider,model,version
v5_row_552,552,Darunavir ethanolate + Cobicistat silicon dioxide 복합제,1,0,0.0,48797,openai,gpt-4o-mini,v5
v5_row_554,554,Etravirine 경구제,1,0,0.0,40037,openai,gpt-4o-mini,v5
v5_row_557,557,Gemifloxacin mesylate 경구제,1,0,0.0,38796,openai,gpt-4o-mini,v5
v5_row_560,560,Letermovir 경구제,1,0,0.0,30266,openai,gpt-4o-mini,v5
v5_row_555,555,Famciclovir 250mg 경구제,1,0,0.0,66126,openai,gpt-4o-mini,v5
v5_row_561,561,Levofloxacin 경구제,1,0,0.0,21378,openai,gpt-4o-mini,v5
v5_row_556,556,Ganciclovir 주사제,1,0,0.0,68596,openai,gpt-4o-mini,v5
v5_row_558,558,Glecaprevir + Pibrentasvir 경구제,1,0,0.0,61453,openai,gpt-4o-mini,v5
v5_row_559,559,Ledipasvir + Sofosbuvir 경구제,1,0,0.0,79448,openai,gpt-4o-mini,v5
v5_row_563,563,Lomefloxacin 경구제,1,0,0.0,43081,openai,gpt-4o-mini,v5
v5_row_562,562,Levofloxacin 주사제,1,0,0.0,53212,openai,gpt-4o-mini,v5
v5_row_566,566,Nelfinavir mesylate 경구제,1,0,0.0,45353,openai,gpt-4o-mini,v5
v5_row_565,565,Moxifloxacin 경구제,1,0,0.0,54173,openai,gpt-4o-mini,v5
v5_row_564,564,Maribavir 경구제,1,0,0.0,73229,openai,gpt-4o-mini,v5
v5_row_571,571,Sofosbuvir 경구제,1,0,0.0,36075,openai,gpt-4o-mini,v5
v5_row_567,567,Ofloxacin 제제,1,0,0.0,59539,openai,gpt-4o-mini,v5
v5_row_572,572,Sofosbuvir + Velpatasvir 경구제,1,0,0.0,28603,openai,gpt-4o-mini,v5
v5_row_570,570,Raltegravir potassium 경구제,1,0,0.0,64256,openai,gpt-4o-mini,v5
v5_row_569,569,Palivizumab 주사제,1,0,0.0,68146,openai,gpt-4o-mini,v5
v5_row_568,568,Oseltamivir 경구제,1,0,0.0,83102,openai,gpt-4o-mini,v5
v5_row_573,573,Sofosbuvir + Velpatasvir + Voxilaprevir 경구제,1,0,0.0,33479,openai,gpt-4o-mini,v5
v5_row_575,575,Tenofovir disoproxil + Emtricitabine 경구제,1,0,0.0,24670,openai,gpt-4o-mini,v5
v5_row_574,574,Tenofovir disoproxil 경구제,1,0,0.0,51697,openai,gpt-4o-mini,v5
v5_row_576,576,Tosufloxacin 경구제,1,0,0.0,40493,openai,gpt-4o-mini,v5
v5_row_579,579,Zabofloxacin 경구제,1,0,0.0,38150,openai,gpt-4o-mini,v5
v5_row_578,578,Valganciclovir 경구제,1,0,0.0,42086,openai,gpt-4o-mini,v5
v5_row_577,577,Valacyclovir HCl 경구제,1,0,0.0,48937,openai,gpt-4o-mini,v5
v5_row_582,582,Clostridium botulinum A toxin haemagglutinin complex 주사제,1,0,0.0,39417,openai,gpt-4o-mini,v5
v5_row_584,584,Antivenin agkistrodon halys,1,0,0.0,38841,openai,gpt-4o-mini,v5
v5_row_581,581,"Free-dried rabies vaccine produced on VERO cell line, Inactivated and purified≥2.5I.U",1,0,0.0,80124,openai,gpt-4o-mini,v5
v5_row_586,586,Anti-inhibitor coagulant complex 주사제,1,0,0.0,28819,openai,gpt-4o-mini,v5
v5_row_580,580,Zanamivir 외용제,1,0,0.0,104688,openai,gpt-4o-mini,v5
v5_row_585,585,Albumin 주사제,0,0,0.0,65238,openai,gpt-4o-mini,v5
v5_row_583,583,Clostridium botulinum A toxin 주사제,1,0,0.0,73410,openai,gpt-4o-mini,v5
v5_row_592,592,Human coagulation factor X 주사제,0,0,0.0,27234,openai,gpt-4o-mini,v5
v5_row_591,591,Human blood coagulation factor VIII 주사제,1,0,0.0,39728,openai,gpt-4o-mini,v5
v5_row_590,590,"Human blood coagulation factor 250I.U, 500I.U, 1,000I.U",1,0,0.0,41097,openai,gpt-4o-mini,v5
v5_row_589,589,"Human blood coagulation factor VIII 250I.U, 500I.U 주사제",1,0,0.0,49302,openai,gpt-4o-mini,v5
v5_row_587,587,"Antithrombin III, human 주사제",1,0,0.0,71058,openai,gpt-4o-mini,v5
v5_row_588,588,Human anti-hepatitis B immunoglobulin 정주용 주사제,1,0,0.0,78914,openai,gpt-4o-mini,v5
v5_row_594,594,Human plasma fraction with a factor XIII,1,0,0.0,35480,openai,gpt-4o-mini,v5
v5_row_595,595,IgM 고함유 사람면역글로불린 주사제,1,0,0.0,37348,openai,gpt-4o-mini,v5
v5_row_593,593,Human immunoglobulin G 주사제,1,0,0.0,49126,openai,gpt-4o-mini,v5
v5_row_597,597,"Immunoglobulin G, Human cytomegalovirus 주사제",1,0,0.0,68376,openai,gpt-4o-mini,v5
v5_row_601,601,Eculizumab 주사제,1,0,0.0,36949,openai,gpt-4o-mini,v5
v5_row_596,596,Immunoglobulin anti-D,1,0,0.0,77312,openai,gpt-4o-mini,v5
v5_row_600,600,Rabies human immunoglobulin 300 I.U 주사제,1,0,0.0,51641,openai,gpt-4o-mini,v5
v5_row_598,598,Protein C Concentrate Lyophilized Powder,1,0,0.0,62067,openai,gpt-4o-mini,v5
v5_row_599,599,Tuberculin purified protein derivative,2,0,0.0,74187,openai,gpt-4o-mini,v5
v5_row_604,604,Interferon-r 주사제,1,0,0.0,48825,openai,gpt-4o-mini,v5
v5_row_607,607,Ravulizumab 주사제,1,0,0.0,31321,openai,gpt-4o-mini,v5
v5_row_602,602,Interferon β-1a 주사제,1,0,0.0,73322,openai,gpt-4o-mini,v5
v5_row_603,603,Interferon β-1b,1,0,0.0,78992,openai,gpt-4o-mini,v5
v5_row_606,606,Peginterferon alfa-2a 주사제,1,0,0.0,65118,openai,gpt-4o-mini,v5
v5_row_605,605,Natalizumab 주사제,1,0,0.0,73699,openai,gpt-4o-mini,v5
v5_row_608,608,"Atovaquone 250mg, Proguanil HCl 100mg 경구제",1,0,0.0,43347,openai,gpt-4o-mini,v5
v5_row_609,609,Metronidazole 주사제,1,0,0.0,32328,openai,gpt-4o-mini,v5
v5_row_613,613,Barium sulfate 제제,1,0,0.0,33434,openai,gpt-4o-mini,v5
v5_row_612,612,Pyronaridine + Artesunate 복합경구제,1,0,0.0,46725,openai,gpt-4o-mini,v5
v5_row_611,611,Pyrimethamine + Sulfadoxine 복합경구제,1,0,0.0,51808,openai,gpt-4o-mini,v5
v5_row_614,614,Ethyl esters of the iodised fatty acids of poppyseed oil 주사제,1,0,0.0,42000,openai,gpt-4o-mini,v5
v5_row_615,615,PEG3350외,1,0,0.0,43904,openai,gpt-4o-mini,v5
v5_row_610,610,Pyrimethamine,1,0,0.0,77603,openai,gpt-4o-mini,v5
v5_row_616,616,Corticorelin trifluoroacetate,1,0,0.0,57656,openai,gpt-4o-mini,v5
v5_row_618,618,Somatorelin acetate,1,0,0.0,46696,openai,gpt-4o-mini,v5
v5_row_620,620,Alfentanil HCl 주사제,1,0,0.0,37911,openai,gpt-4o-mini,v5
v5_row_617,617,Perfluorobutane 주사제,1,0,0.0,58465,openai,gpt-4o-mini,v5
v5_row_619,619,"Paracetamol 250mg, Ibuprofen 200mg, Codeine phosphate 10mg 복합 제제",1,0,0.0,60135,openai,gpt-4o-mini,v5
v5_row_624,624,Sufentanil citrate 주사제,1,0,0.0,24895,openai,gpt-4o-mini,v5
v5_row_623,623,Remifentanil 주사제,1,0,0.0,31019,openai,gpt-4o-mini,v5
v5_row_621,621,Fentanyl citrate 주사제,1,0,0.0,73891,openai,gpt-4o-mini,v5
v5_row_625,625,같은 날에 2가지 이상 기준처방 동시 투약시 인정여부,0,0,0.0,36051,openai,gpt-4o-mini,v5
v5_row_627,627,처방별 적응증,0,0,0.0,21500,openai,gpt-4o-mini,v5
v5_row_626,626,급여 한약제의 제형 변형에 따른 인정 범주,0,0,0.0,29844,openai,gpt-4o-mini,v5
v5_row_622,622,Oxycodone HCl 주사제,1,0,0.0,49809,openai,gpt-4o-mini,v5
v5_row_631,631,구미강활탕,0,0,0.0,18622,openai,gpt-4o-mini,v5
v5_row_629,629,갈근탕,0,0,0.0,27173,openai,gpt-4o-mini,v5
v5_row_630,630,갈근해기탕,0,0,0.0,27511,openai,gpt-4o-mini,v5
v5_row_632,632,궁소산,0,0,0.0,27018,openai,gpt-4o-mini,v5
v5_row_633,633,궁하탕,0,0,0.0,31851,openai,gpt-4o-mini,v5
v5_row_628,628,가미소요산,0,0,0.0,54684,openai,gpt-4o-mini,v5
v5_row_634,634,내소산,0,0,0.0,31574,openai,gpt-4o-mini,v5
v5_row_635,635,당귀연교음,0,0,0.0,49450,openai,gpt-4o-mini,v5
v5_row_639,639,대화중음,0,0,0.0,34590,openai,gpt-4o-mini,v5
v5_row_640,640,대황목단 피탕,0,0,0.0,25308,openai,gpt-4o-mini,v5
v5_row_638,638,대청룡탕,0,0,0.0,46319,openai,gpt-4o-mini,v5
v5_row_637,637,대시호탕,0,0,0.0,61979,openai,gpt-4o-mini,v5
v5_row_642,642,반하백출 천마탕,0,0,0.0,25212,openai,gpt-4o-mini,v5
v5_row_641,641,도인승기탕,0,0,0.0,40116,openai,gpt-4o-mini,v5
v5_row_636,636,당귀육황탕,0,0,0.0,89134,openai,gpt-4o-mini,v5
v5_row_643,643,반하사심탕,0,0,0.0,44352,openai,gpt-4o-mini,v5
v5_row_646,646,보중익기탕,0,0,0.0,23182,openai,gpt-4o-mini,v5
v5_row_644,644,반하후박탕,0,0,0.0,46613,openai,gpt-4o-mini,v5
v5_row_647,647,보허탕,0,0,0.0,21688,openai,gpt-4o-mini,v5
v5_row_648,648,복령보심탕,0,0,0.0,25738,openai,gpt-4o-mini,v5
v5_row_645,645,백출탕,0,0,0.0,52926,openai,gpt-4o-mini,v5
v5_row_649,649,불환금 정기산,0,0,0.0,27728,openai,gpt-4o-mini,v5
v5_row_650,650,삼소음,0,0,0.0,26496,openai,gpt-4o-mini,v5
v5_row_651,651,삼출건비탕,0,0,0.0,39467,openai,gpt-4o-mini,v5
v5_row_654,654,생맥산,0,0,0.0,32672,openai,gpt-4o-mini,v5
v5_row_652,652,삼호작약탕,0,0,0.0,48471,openai,gpt-4o-mini,v5
v5_row_653,653,삼황사심탕,0,0,0.0,46534,openai,gpt-4o-mini,v5
v5_row_657,657,승양보위탕,0,0,0.0,37473,openai,gpt-4o-mini,v5
v5_row_656,656,소청룡탕,0,0,0.0,56819,openai,gpt-4o-mini,v5
v5_row_658,658,시경반하탕,0,0,0.0,32552,openai,gpt-4o-mini,v5
v5_row_660,660,시호소간탕,0,0,0.0,23115,openai,gpt-4o-mini,v5
v5_row_659,659,시호계지탕,0,0,0.0,32732,openai,gpt-4o-mini,v5
v5_row_662,662,안태음,0,0,0.0,14099,openai,gpt-4o-mini,v5
v5_row_663,663,연교패독산,0,0,0.0,20510,openai,gpt-4o-mini,v5
v5_row_655,655,소시호탕,0,0,0.0,82711,openai,gpt-4o-mini,v5
v5_row_664,664,오림산,0,0,0.0,24604,openai,gpt-4o-mini,v5
v5_row_661,661,시호청간탕,0,0,0.0,38825,openai,gpt-4o-mini,v5
v5_row_667,667,이진탕,0,0,0.0,21821,openai,gpt-4o-mini,v5
v5_row_666,666,이중탕,0,0,0.0,31164,openai,gpt-4o-mini,v5
v5_row_669,669,인삼패독산,0,0,0.0,30131,openai,gpt-4o-mini,v5
v5_row_670,670,인진호탕,0,0,0.0,20364,openai,gpt-4o-mini,v5
v5_row_668,668,익위승양탕,0,0,0.0,44473,openai,gpt-4o-mini,v5
v5_row_671,671,자음강화탕,0,0,0.0,29550,openai,gpt-4o-mini,v5
v5_row_672,672,조위승기탕,0,0,0.0,42199,openai,gpt-4o-mini,v5
v5_row_665,665,오적산,0,0,0.0,78767,openai,gpt-4o-mini,v5
v5_row_673,673,청상견통탕,0,0,0.0,31383,openai,gpt-4o-mini,v5
v5_row_674,674,청서익기탕,0,0,0.0,33457,openai,gpt-4o-mini,v5
v5_row_675,675,청위산,0,0,0.0,29732,openai,gpt-4o-mini,v5
v5_row_678,678,행소탕,0,0,0.0,16701,openai,gpt-4o-mini,v5
v5_row_680,680,황금작약탕,0,0,0.0,23075,openai,gpt-4o-mini,v5
v5_row_679,679,향사평위산,0,0,0.0,29992,openai,gpt-4o-mini,v5
v5_row_676,676,팔물탕,0,0,0.0,54613,openai,gpt-4o-mini,v5
v5_row_682,682,형개연교탕,0,0,0.0,36898,openai,gpt-4o-mini,v5
v5_row_681,681,황련해독탕,0,0,0.0,49032,openai,gpt-4o-mini,v5
v5_row_683,683,회춘양격산,0,0,0.0,35899,openai,gpt-4o-mini,v5
v5_row_684,684,만성 호흡기 질환에 장기 투여된 macrolide 계열 제제 인정여부,0,0,0.0,36186,openai,gpt-4o-mini,v5
v5_row_677,677,평위산,0,0,0.0,76760,openai,gpt-4o-mini,v5
v5_row_685,685,급성 심재성 정맥혈전증 상병에 투여하는 프라그민,0,0,0.0,54762,openai,gpt-4o-mini,v5
v5_row_687,687,폐계면활성제,0,0,0.0,54954,openai,gpt-4o-mini,v5
v5_row_686,686,류마티스질환에서 TNF-α inhibitor 제제,1,0,0.0,80989,openai,gpt-4o-mini,v5
