clause_id,num_questions,retries,provider,model,tokens_req,tokens_resp,elapsed_ms
611.0_tedizolid-경구제-품명-시벡스트로정-200mg-등,14,0,openai,gpt-4o-mini,287,176,8297
611.0_daptomycin-주사제-품명-펜토신주-350밀리그램-등,15,0,openai,gpt-4o-mini,290,197,10937
611.0_vancomycin-주사제-품명-반코마이신주-등,15,0,openai,gpt-4o-mini,400,189,8609
612.0_amikacin-sulfate-주사제-품명-아미킨주-등,15,0,openai,gpt-4o-mini,286,218,8812
611.0_teicoplanin-주사제-품명-타고시드주-등,14,0,openai,gpt-4o-mini,421,203,11657
612.0_aztreonam-주사제-품명-메작탐주사-등,15,0,openai,gpt-4o-mini,279,188,8905
613.0_kanamycin-sulfate-주사제-품명-동아카나마이신-황산염주,13,0,openai,gpt-4o-mini,274,187,7906
612.0_colistimethate-주사제-품명-후콜리스티메테이트주-등,15,0,openai,gpt-4o-mini,319,204,10468
614.0_roxithromycin-경구제-품명-루리드정-등,14,0,openai,gpt-4o-mini,272,182,5421
614.0_azithromycin-경구제-품명-지스로맥스정-등,13,0,openai,gpt-4o-mini,384,215,9156
613.0_rifabutin-경구제-품명-마이코부틴캅셀-등,15,0,openai,gpt-4o-mini,375,184,11250
613.0_rifampicin-경구제-품명-리팜핀정-등,15,0,openai,gpt-4o-mini,305,141,9484
615.0_doxycycline-50-100mg-제제-품명-국제독시사이클린하이-클레,15,0,openai,gpt-4o-mini,370,187,8515
617.0_mitomycin-c-점안액-조제실-제제에-한함,15,0,openai,gpt-4o-mini,241,169,6750
616.0_pentamidine-isethionate-주사제-품명-화이자펜타미딘이세,15,0,openai,gpt-4o-mini,376,193,7969
617.0_mitomycin-c-주사제,14,0,openai,gpt-4o-mini,259,163,8109
614.0_erythromycin-경구제-품명-보령에릭캡슐,14,0,openai,gpt-4o-mini,291,228,15812
617.0_bleomycin-hcl-주사제-품명-브레오신주-등,15,0,openai,gpt-4o-mini,268,187,10500
618.0_amoxicillin-clavulanate-경구제-품명-오구멘틴정-등,13,0,openai,gpt-4o-mini,295,235,8734
618.0_cefazolin-sod-주사제-품명-세파졸린주-등,14,0,openai,gpt-4o-mini,261,187,9155
618.0_ceftazidime-주사제-품명-포텀주-등,15,0,openai,gpt-4o-mini,272,173,8670
618.0_ceftazidime-avibactam-주사제-품명-자비쎄프타주,14,0,openai,gpt-4o-mini,316,222,8968
618.0_ceftolozane-tazobactam-주사제-품명-저박사주,15,0,openai,gpt-4o-mini,312,220,10344
618.0_ertapenem-주사제-품명-인반즈주,15,0,openai,gpt-4o-mini,305,185,8765
618.0_gentamicin-sulfate-주사제,15,0,openai,gpt-4o-mini,288,224,9672
618.0_imipenem-cilastatin-제제-품명-티에남주-등-meropen,15,0,openai,gpt-4o-mini,360,227,9578
621.0_sulfadiazine-단일성분-경구제-품명-설파디아진정,14,0,openai,gpt-4o-mini,414,131,7295
618.0_tigecycline-주사제-품명-타이가실주,15,0,openai,gpt-4o-mini,280,188,9812
618.0_rifaximin-경구제-품명-노르믹스정,13,0,openai,gpt-4o-mini,293,216,10594
619.0_clarithromycin-경구제-품명-클래리시드필름코팅정-250mg-등,14,0,openai,gpt-4o-mini,418,182,10655
622.0_pretomanid-경구제-품명-도브프렐라정-200mg,15,0,openai,gpt-4o-mini,350,176,7000
622.0_delamanid-경구제-품명-델티바정-50mg,15,0,openai,gpt-4o-mini,421,184,7782
622.0_bedaquiline-fumarate-경구제-품명-서튜러정-100mg,13,0,openai,gpt-4o-mini,430,224,9250
621.0_sulfasalazine-경구제-품명-사라조피린이엔정-등,14,0,openai,gpt-4o-mini,276,253,11875
621.0_sulfamethoxazole-400mg-trimethoprim-80mg,14,0,openai,gpt-4o-mini,319,308,15359
623.0_dapsone-경구제-품명-태준답손정-25mg-등,15,0,openai,gpt-4o-mini,262,169,10609
629.0_에이즈치료제,15,0,openai,gpt-4o-mini,339,151,8702
629.0_acyclovir-제제-품명-조비락스-등,15,0,openai,gpt-4o-mini,360,194,8734
629.0_balofloxacin-100mg-품명-큐록신정,14,0,openai,gpt-4o-mini,360,228,10813
629.0_ciprofloxacin-경구제-품명-사이톱신정-등,15,0,openai,gpt-4o-mini,287,232,10952
629.0_darunavir-ethanolate-43364mg-경구제-품명-프레지스,15,0,openai,gpt-4o-mini,287,258,10436
629.0_darunavir-ethanolate-65046mg-경구제-품명-프레지스,14,0,openai,gpt-4o-mini,292,210,9062
629.0_darunavir-ethanolate-cobicistat-silicon-,9,0,openai,gpt-4o-mini,285,309,10532
629.0_etravirine-경구제-품명-인텔렌스정,13,0,openai,gpt-4o-mini,281,204,8875
629.0_elbasvir-grazoprevir-경구제-품명-제파티어정,15,0,openai,gpt-4o-mini,444,253,12468
629.0_ganciclovir-주사제-품명-싸이메빈정주-등,14,0,openai,gpt-4o-mini,376,168,8797
629.0_famciclovir-250mg-경구제-품명-팜비어정-250mg-등,15,0,openai,gpt-4o-mini,313,209,10343
629.0_gemifloxacin-mesylate-경구제-품명-팩티브정,14,0,openai,gpt-4o-mini,287,267,10390
629.0_glecaprevir-pibrentasvir-경구제-품명-마비렛정,15,0,openai,gpt-4o-mini,486,247,8342
629.0_ledipasvir-sofosbuvir-경구제-품명-하보니정,15,0,openai,gpt-4o-mini,567,152,8171
629.0_letermovir-경구제-품명-프레비미스정-240-480밀리그램-let,15,0,openai,gpt-4o-mini,363,187,7937
629.0_levofloxacin-주사제-품명-크라비트주-등,15,0,openai,gpt-4o-mini,321,198,9656
629.0_lomefloxacin-경구제-품명-로맥사신정-등,14,0,openai,gpt-4o-mini,270,209,10094
629.0_levofloxacin-경구제-품명-레보펙신정-등,15,0,openai,gpt-4o-mini,568,278,12750
629.0_nelfinavir-mesylate-경구제-품명-비라셉트필름코팅정,9,0,openai,gpt-4o-mini,294,137,6500
629.0_maribavir-경구제-품명-리브텐시티정200밀리-그램,15,0,openai,gpt-4o-mini,368,174,8750
629.0_moxifloxacin-경구제-품명-아벨록스정-등,15,0,openai,gpt-4o-mini,359,193,8469
629.0_ofloxacin-제제-품명-타리비드-등,14,0,openai,gpt-4o-mini,270,203,9047
629.0_raltegravir-potassium-경구제-품명-이센트레스정-이센트레,15,0,openai,gpt-4o-mini,305,140,7140
629.0_palivizumab-주사제-품명-시나지스주-등,15,0,openai,gpt-4o-mini,414,206,10094
629.0_sofosbuvir-경구제-품명-소발디정,15,0,openai,gpt-4o-mini,660,237,10202
629.0_oseltamivir-경구제-품명-타미플루캡슐-등,13,0,openai,gpt-4o-mini,400,188,10875
629.0_tenofovir-disoproxil-경구제-품명-비리어드정-등,15,0,openai,gpt-4o-mini,287,244,5219
629.0_sofosbuvir-velpatasvir-경구제-품명-엡클루사정,13,0,openai,gpt-4o-mini,423,251,10890
629.0_sofosbuvir-velpatasvir-voxilaprevir-경구제-,15,0,openai,gpt-4o-mini,430,230,10421
629.0_tenofovir-disoproxil-emtricitabine-경구제-품,14,0,openai,gpt-4o-mini,292,279,9297
629.0_tosufloxacin-경구제-품명-오젝스정,15,0,openai,gpt-4o-mini,268,199,11500
629.0_valacyclovir-hcl-경구제-품명-발트렉스정-250밀리그람-등,15,0,openai,gpt-4o-mini,310,241,12062
629.0_zabofloxacin-경구제-품명-자보란테정,15,0,openai,gpt-4o-mini,252,206,9922
629.0_valganciclovir-경구제-품명-발싸이트정-450밀리그람-등-발싸,14,0,openai,gpt-4o-mini,277,202,11734
631.0_free-dried-rabies-vaccine-produced-on-ve,15,0,openai,gpt-4o-mini,414,145,7968
632.0_clostridium-botulinum-a-toxin-haemagglut,15,0,openai,gpt-4o-mini,787,140,6907
629.0_zanamivir-외용제-품명-리렌자로타디스크,14,0,openai,gpt-4o-mini,402,212,12594
634.0_albumin-주사제,15,0,openai,gpt-4o-mini,734,136,7702
632.0_clostridium-botulinum-a-toxin-주사제-품명-보톡스,15,0,openai,gpt-4o-mini,860,254,10593
634.0_antithrombin-iii-human-주사제-품명-안티트롬빈iii-주,15,0,openai,gpt-4o-mini,498,215,9062
633.0_antivenin-agkistrodon-halys-품명-보란건조살무사항독,11,0,openai,gpt-4o-mini,269,278,15765
634.0_anti-inhibitor-coagulant-complex-주사제-품명-,15,0,openai,gpt-4o-mini,403,200,11467
634.0_human-blood-coagulation-factor-viii-250i,15,0,openai,gpt-4o-mini,295,162,7515
634.0_human-blood-coagulation-factor-250iu-500,15,0,openai,gpt-4o-mini,323,176,8172
634.0_human-anti-hepatitis-b-immunoglobulin-정주,11,0,openai,gpt-4o-mini,406,296,12812
634.0_human-blood-coagulation-factor-viii-주사제-,15,0,openai,gpt-4o-mini,459,293,8155
634.0_human-immunoglobulin-g-주사제-품명-아이비글로-불린에스_p1,13,0,openai,gpt-4o-mini,2052,201,8797
634.0_human-plasma-fraction-with-a-factor-xiii,15,0,openai,gpt-4o-mini,541,163,9734
634.0_human-coagulation-factor-x-주사제-품목-코아가덱스주,15,0,openai,gpt-4o-mini,708,176,10765
634.0_igm-고함유-사람면역글로불린-주사제-품명-펜타글로빈주,15,0,openai,gpt-4o-mini,262,153,8359
634.0_immunoglobulin-anti-drh-600-1500-5000iu-,14,0,openai,gpt-4o-mini,472,241,10765
634.0_immunoglobulin-g-human-cytomegalovirus-주,11,0,openai,gpt-4o-mini,426,312,8250
636.0_rabies-human-immunoglobulin-300-iu-주사제-품,11,0,openai,gpt-4o-mini,292,245,7032
639.0_eculizumab-주사제-품명-솔리리스주-등_p1,15,0,openai,gpt-4o-mini,1912,183,8468
634.0_protein-c-concentrate-lyophilized-powder,13,0,openai,gpt-4o-mini,340,327,11641
635.0_tuberculin-purified-protein-derivative-품,15,0,openai,gpt-4o-mini,350,175,11905
639.0_interferon-β-1b-품명-베타페론주사,15,0,openai,gpt-4o-mini,447,151,7719
639.0_interferon-β-1a-주사제-품명-레비프프리필드-주사-레비도즈프리,15,0,openai,gpt-4o-mini,480,195,10952
639.0_peginterferon-alfa-2a-주사제-품명-페가시스주-페가시스프,14,0,openai,gpt-4o-mini,576,242,7000
639.0_natalizumab-주사제-품명-티사브리주,15,0,openai,gpt-4o-mini,323,234,9328
641.0_metronidazole-주사제-품명-트리젤주-등,15,0,openai,gpt-4o-mini,290,172,3547
639.0_interferon-r-주사제-품명-인터맥스감마주-200만단위,15,0,openai,gpt-4o-mini,275,217,12562
639.0_ravulizumab-주사제-품명-울토미리스주-등,15,0,openai,gpt-4o-mini,896,202,9125
641.0_atovaquone-250mg-proguanil-hcl-100mg-경구제,15,0,openai,gpt-4o-mini,296,286,13687
641.0_pyrimethamine-품명-다라프림정,15,0,openai,gpt-4o-mini,358,184,9375
641.0_pyronaridine-artesunate-복합경구제-품명-피라맥스정,15,0,openai,gpt-4o-mini,294,152,10656
721.0_ethyl-esters-of-the-iodised-fatty-acids-,15,0,openai,gpt-4o-mini,335,173,9859
641.0_pyrimethamine-sulfadoxine-복합경구제-품명-팬시다정,13,0,openai,gpt-4o-mini,345,254,13483
721.0_barium-sulfate-제제-품명-솔로탑-등,15,0,openai,gpt-4o-mini,269,226,12608
729.0_corticorelin-trifluoroacetate-품명-씨알에이치페링,12,0,openai,gpt-4o-mini,280,281,10125
721.0_peg3350외-품명-코리트산-등,15,0,openai,gpt-4o-mini,311,185,10781
729.0_perfluorobutane-주사제-품명-소나조이드주,14,0,openai,gpt-4o-mini,269,216,9500
811.0_paracetamol-250mg-ibuprofen-200mg-codein,13,0,openai,gpt-4o-mini,295,230,9016
821.0_alfentanil-hcl-주사제-품명-알페닐주-등,14,0,openai,gpt-4o-mini,256,187,9688
821.0_remifentanil-주사제-품명-울티바주-등,14,0,openai,gpt-4o-mini,288,187,6811
821.0_oxycodone-hcl-주사제-품명-옥시넘주사-등,15,0,openai,gpt-4o-mini,307,188,8718
821.0_fentanyl-citrate-주사제-품명-구연산펜타닐주-등,15,0,openai,gpt-4o-mini,491,238,10250
729.0_somatorelin-acetate-품명-지에이치알에이치페링,13,0,openai,gpt-4o-mini,274,246,16077
같은-날에-2가지-이상-기준처방-동시-투약시-인정여부_97714efa,15,0,openai,gpt-4o-mini,250,182,8140
821.0_sufentanil-citrate-주사제-품명-수펜탈주사-등,15,0,openai,gpt-4o-mini,259,205,9750
갈근탕_eaee14d3,15,0,openai,gpt-4o-mini,226,111,5203
처방별-적응증_8fb8f12c,15,0,openai,gpt-4o-mini,229,126,6812
급여-한약제의-제형-변형에-따른-인정-범주_66aa0c83,14,0,openai,gpt-4o-mini,239,147,7516
가미소요산_b2d166d3,15,0,openai,gpt-4o-mini,275,121,7702
구미강활탕_09ddb755,15,0,openai,gpt-4o-mini,218,110,5155
갈근해기탕_144e85c0,16,0,openai,gpt-4o-mini,231,126,6905
궁소산_4f8d9169,15,0,openai,gpt-4o-mini,215,130,6296
궁하탕_01b84ec9,15,0,openai,gpt-4o-mini,226,108,6344
내소산_b4d0af23,15,0,openai,gpt-4o-mini,251,121,7030
당귀연교음_503ee72a,14,0,openai,gpt-4o-mini,224,123,7233
대시호탕_08416897,17,0,openai,gpt-4o-mini,290,122,5000
당귀육황탕_ff718d31,17,0,openai,gpt-4o-mini,255,133,7297
대청룡탕_e8bd6692,19,0,openai,gpt-4o-mini,254,147,7297
대화중음_94c7d825,15,0,openai,gpt-4o-mini,238,151,7750
대황목단-피탕_c5fb32ca,15,0,openai,gpt-4o-mini,223,117,6577
반하사심탕_f7be07c2,15,0,openai,gpt-4o-mini,262,123,4297
반하백출-천마탕_032cc088,15,0,openai,gpt-4o-mini,227,135,5734
도인승기탕_44560768,15,0,openai,gpt-4o-mini,245,120,7484
보허탕_48c313d8,15,0,openai,gpt-4o-mini,224,103,4155
반하후박탕_191f5476,15,0,openai,gpt-4o-mini,244,112,6342
백출탕_e138c7e8,16,0,openai,gpt-4o-mini,250,111,5483
보중익기탕_fd939f40,15,0,openai,gpt-4o-mini,346,115,6329
불환금-정기산_605ba0f2,15,0,openai,gpt-4o-mini,240,117,6984
삼소음_37185c2c,14,0,openai,gpt-4o-mini,248,109,5031
복령보심탕_737a72be,14,0,openai,gpt-4o-mini,259,134,11187
삼황사심탕_c12d3f14,15,0,openai,gpt-4o-mini,248,111,6030
삼출건비탕_4f74313c,14,0,openai,gpt-4o-mini,254,129,8594
생맥산_0c5c8e03,14,0,openai,gpt-4o-mini,235,109,5312
삼호작약탕_0cfb3f12,15,0,openai,gpt-4o-mini,273,122,9312
소청룡탕_7fb9e8c1,16,0,openai,gpt-4o-mini,300,115,6000
승양보위탕_dbc7a65f,15,0,openai,gpt-4o-mini,265,112,5656
소시호탕-삼금탕_b641327c,15,0,openai,gpt-4o-mini,375,143,9625
시호계지탕_e61dfab2,15,0,openai,gpt-4o-mini,236,110,5344
시호소간탕_cf961165,15,0,openai,gpt-4o-mini,225,124,5984
시경반하탕_8b87f771,15,0,openai,gpt-4o-mini,228,121,8109
연교패독산_5ad5319f,15,0,openai,gpt-4o-mini,216,112,4922
시호청간탕_b1679bde,15,0,openai,gpt-4o-mini,232,123,7827
이중탕_0598d2f4,15,0,openai,gpt-4o-mini,238,113,4280
오림산_f7f71845,15,0,openai,gpt-4o-mini,232,123,6562
안태음_9381727e,15,0,openai,gpt-4o-mini,213,126,9187
오적산_ebc297ab,17,0,openai,gpt-4o-mini,300,119,6827
이진탕_549f8fe4,16,0,openai,gpt-4o-mini,244,115,5608
인삼패독산_86aa9864,15,0,openai,gpt-4o-mini,227,118,4954
인진호탕_ac5084da,15,0,openai,gpt-4o-mini,211,111,4609
자음강화탕_2bd53c4f,15,0,openai,gpt-4o-mini,235,109,5217
익위승양탕_d2ab6935,15,0,openai,gpt-4o-mini,239,123,7203
조위승기탕_5998cf1d,14,0,openai,gpt-4o-mini,236,145,7250
청상견통탕_cfe77f65,20,0,openai,gpt-4o-mini,211,145,7141
팔물탕_565e99e8,14,0,openai,gpt-4o-mini,255,113,4812
청위산_6807ee4d,15,0,openai,gpt-4o-mini,216,113,7655
평위산_7bae6883,15,0,openai,gpt-4o-mini,263,120,5921
청서익기탕_225ecbc8,15,0,openai,gpt-4o-mini,222,122,7905
행소탕산_ed4bec62,15,0,openai,gpt-4o-mini,211,119,6312
향사평위산_b7cb5719,15,0,openai,gpt-4o-mini,225,110,5593
황련해독탕_d945f613,15,0,openai,gpt-4o-mini,248,118,4500
황금작약탕_ffab6c81,15,0,openai,gpt-4o-mini,218,118,6734
형개연교탕_d5b87f0d,16,0,openai,gpt-4o-mini,236,121,6625
회춘양격산_03745f4d,15,0,openai,gpt-4o-mini,238,117,7000
만성-호흡기-질환에-장기-투여된-macrolide-계열-제제-인정여부_2ad805ac,12,0,openai,gpt-4o-mini,272,207,9125
급성-심재성-정맥혈전증-상병에-투여하는-프라그민주의-인정기준_470af50b,15,0,openai,gpt-4o-mini,312,140,9906
류마티스질환에서-tnf-α-inhibitor-제제-품명-엔브렐주사-등를-_8c7652ca,15,0,openai,gpt-4o-mini,342,147,9344
폐계면활성제lung-surfactant-주사제의-인정기준_3ac80e59,15,0,openai,gpt-4o-mini,375,192,9500
