row_id,row_idx,main_name,brand_count,questions_generated,avg_length,elapsed_ms,provider,model,version
v5_simple_row_472,472,GnRH agonist 주사제,0,12,38.416666666666664,25934,openai,gpt-4o-mini,v5_simple
v5_simple_row_473,473,Interferon α-2a 주사제,1,9,45.333333333333336,31826,openai,gpt-4o-mini,v5_simple
v5_simple_row_475,475,letrozole 경구제,1,13,39.07692307692308,26046,openai,gpt-4o-mini,v5_simple
v5_simple_row_474,474,Interferon α-2b 주사제,1,12,51.333333333333336,44309,openai,gpt-4o-mini,v5_simple
v5_simple_row_476,476,Megestrol acetate,1,11,37.54545454545455,33172,openai,gpt-4o-mini,v5_simple
v5_simple_row_477,477,Methotrexate 제제,0,15,39.266666666666666,29660,openai,gpt-4o-mini,v5_simple
v5_simple_row_478,478,Mitoxantrone HCl 주사제,1,12,45.333333333333336,28198,openai,gpt-4o-mini,v5_simple
v5_simple_row_479,479,Rituximab 주사제,1,13,44.30769230769231,34070,openai,gpt-4o-mini,v5_simple
v5_simple_row_481,481,Tamoxifen 경구제,1,11,38.90909090909091,24861,openai,gpt-4o-mini,v5_simple
v5_simple_row_483,483,Anagrelide acetate,1,13,42.46153846153846,27857,openai,gpt-4o-mini,v5_simple
v5_simple_row_482,482,Vincristin sulfate 주사제,1,10,55.6,36932,openai,gpt-4o-mini,v5_simple
v5_simple_row_484,484,Selumetinib 경구제,1,14,28.214285714285715,16459,openai,gpt-4o-mini,v5_simple
v5_simple_row_480,480,Ruxolitinib phosphate 경구제,1,15,43.8,76642,openai,gpt-4o-mini,v5_simple
v5_simple_row_486,486,에프도파18F,1,9,34.888888888888886,29323,openai,gpt-4o-mini,v5_simple
v5_simple_row_487,487,"3,3-Diphosphono-1, 2-Propane Dicarboxylate",1,10,37.0,23129,openai,gpt-4o-mini,v5_simple
v5_simple_row_485,485,Thymomodulin 경구제,1,14,42.42857142857143,40100,openai,gpt-4o-mini,v5_simple
v5_simple_row_489,489,Exametazime 주사제,1,14,41.214285714285715,31902,openai,gpt-4o-mini,v5_simple
v5_simple_row_490,490,Indium chloride,1,7,34.142857142857146,34510,openai,gpt-4o-mini,v5_simple
v5_simple_row_488,488,Chromium,1,12,38.0,41842,openai,gpt-4o-mini,v5_simple
v5_simple_row_491,491,Strontium chloride,1,8,47.5,27324,openai,gpt-4o-mini,v5_simple
v5_simple_row_492,492,Thallium-201 주사제,1,10,41.5,42058,openai,gpt-4o-mini,v5_simple
v5_simple_row_494,494,사람유래 피부각질세포,1,14,33.857142857142854,28029,openai,gpt-4o-mini,v5_simple
v5_simple_row_493,493,동종피부유래 각질세포,1,7,36.142857142857146,51278,openai,gpt-4o-mini,v5_simple
v5_simple_row_496,496,자가 지방유래 중간엽줄기세포,1,10,32.0,19740,openai,gpt-4o-mini,v5_simple
v5_simple_row_495,495,자가유래연골세포,1,13,29.0,32212,openai,gpt-4o-mini,v5_simple
v5_simple_row_497,497,Abatacept 주사제,1,12,34.583333333333336,30549,openai,gpt-4o-mini,v5_simple
v5_simple_row_498,498,Adalimumab 주사제,1,12,38.333333333333336,31006,openai,gpt-4o-mini,v5_simple
v5_simple_row_499,499,Aflibercept 주사제,1,14,42.214285714285715,35424,openai,gpt-4o-mini,v5_simple
v5_simple_row_500,500,Anakinra,1,13,32.07692307692308,34634,openai,gpt-4o-mini,v5_simple
v5_simple_row_502,502,Etanercept 주사제,1,15,39.06666666666667,28258,openai,gpt-4o-mini,v5_simple
v5_simple_row_501,501,Brolucizumab 주사제,1,11,43.81818181818182,37161,openai,gpt-4o-mini,v5_simple
v5_simple_row_503,503,Faricimab 주사제,1,12,38.166666666666664,30447,openai,gpt-4o-mini,v5_simple
v5_simple_row_504,504,Infliximab 제제,1,11,44.45454545454545,18471,openai,gpt-4o-mini,v5_simple
v5_simple_row_506,506,Ranibizumab 주사제,1,11,34.72727272727273,26425,openai,gpt-4o-mini,v5_simple
v5_simple_row_507,507,Vedolizumab 주사제,1,10,46.6,22668,openai,gpt-4o-mini,v5_simple
v5_simple_row_508,508,Benzathine penicillin G 주사제,1,10,52.4,24453,openai,gpt-4o-mini,v5_simple
v5_simple_row_509,509,Daptomycin 주사제,1,10,35.8,25098,openai,gpt-4o-mini,v5_simple
v5_simple_row_505,505,Onasemnogene abeparvovec 주사제,1,9,26.22222222222222,71480,openai,gpt-4o-mini,v5_simple
v5_simple_row_511,511,Tedizolid 경구제,1,13,37.53846153846154,32850,openai,gpt-4o-mini,v5_simple
v5_simple_row_512,512,Teicoplanin 주사제,1,12,36.833333333333336,29851,openai,gpt-4o-mini,v5_simple
v5_simple_row_513,513,Vancomycin 주사제,1,10,44.4,31174,openai,gpt-4o-mini,v5_simple
v5_simple_row_510,510,Linezolid 경구제,1,11,27.90909090909091,65101,openai,gpt-4o-mini,v5_simple
v5_simple_row_514,514,Amikacin sulfate 주사제,1,10,45.3,41339,openai,gpt-4o-mini,v5_simple
v5_simple_row_515,515,Aztreonam 주사제,1,12,42.75,26397,openai,gpt-4o-mini,v5_simple
v5_simple_row_516,516,Colistimethate 주사제,1,13,45.30769230769231,35635,openai,gpt-4o-mini,v5_simple
v5_simple_row_517,517,Kanamycin sulfate 주사제,1,12,48.833333333333336,32061,openai,gpt-4o-mini,v5_simple
v5_simple_row_519,519,Rifampicin 경구제,1,13,42.07692307692308,20595,openai,gpt-4o-mini,v5_simple
v5_simple_row_520,520,Azithromycin 경구제,1,13,41.76923076923077,29223,openai,gpt-4o-mini,v5_simple
v5_simple_row_522,522,Roxithromycin 경구제,1,9,38.55555555555556,18762,openai,gpt-4o-mini,v5_simple
v5_simple_row_521,521,Erythromycin 경구제,1,10,49.6,44930,openai,gpt-4o-mini,v5_simple
v5_simple_row_518,518,Rifabutin 경구제,1,11,31.90909090909091,77221,openai,gpt-4o-mini,v5_simple
v5_simple_row_524,524,Pentamidine isethionate 주사제,1,15,51.0,33671,openai,gpt-4o-mini,v5_simple
v5_simple_row_525,525,Bleomycin HCl 주사제,1,11,44.72727272727273,32102,openai,gpt-4o-mini,v5_simple
v5_simple_row_526,526,Mitomycin-C 점안액,0,10,35.5,14164,openai,gpt-4o-mini,v5_simple
v5_simple_row_527,527,Mitomycin-C 주사제,0,13,45.69230769230769,21831,openai,gpt-4o-mini,v5_simple
v5_simple_row_523,523,"Doxycycline 50, 100mg 제제",1,11,33.36363636363637,64077,openai,gpt-4o-mini,v5_simple
v5_simple_row_529,529,Cefazolin sod. 주사제,1,12,44.333333333333336,30513,openai,gpt-4o-mini,v5_simple
v5_simple_row_530,530,Ceftazidime 주사제,1,11,38.63636363636363,35197,openai,gpt-4o-mini,v5_simple
v5_simple_row_532,532,Ceftolozane + Tazobactam 주사제,1,11,46.63636363636363,18158,openai,gpt-4o-mini,v5_simple
v5_simple_row_531,531,Ceftazidime + Avibactam 주사제,1,11,51.27272727272727,34039,openai,gpt-4o-mini,v5_simple
v5_simple_row_533,533,Ertapenem 주사제,1,12,40.0,18733,openai,gpt-4o-mini,v5_simple
v5_simple_row_528,528,Amoxicillin + Clavulanate 경구제,1,5,39.8,90252,openai,gpt-4o-mini,v5_simple
v5_simple_row_534,534,Gentamicin sulfate 주사제,0,10,43.0,31642,openai,gpt-4o-mini,v5_simple
v5_simple_row_535,535,Imipenem + Cilastatin 제제,1,9,48.888888888888886,26042,openai,gpt-4o-mini,v5_simple
v5_simple_row_536,536,Rifaximin 경구제,1,12,38.166666666666664,26963,openai,gpt-4o-mini,v5_simple
v5_simple_row_537,537,Tigecycline 주사제,1,9,40.666666666666664,17076,openai,gpt-4o-mini,v5_simple
v5_simple_row_538,538,Clarithromycin 경구제,1,10,31.5,19427,openai,gpt-4o-mini,v5_simple
v5_simple_row_539,539,Sulfadiazine 단일성분 경구제,1,10,28.2,16716,openai,gpt-4o-mini,v5_simple
v5_simple_row_540,540,"Sulfamethoxazole 400mg, Trimethoprim 80mg 경구제",1,9,56.888888888888886,24088,openai,gpt-4o-mini,v5_simple
v5_simple_row_541,541,Sulfasalazine 경구제,1,14,43.785714285714285,23763,openai,gpt-4o-mini,v5_simple
v5_simple_row_542,542,Bedaquiline fumarate 경구제,1,12,39.666666666666664,26276,openai,gpt-4o-mini,v5_simple
v5_simple_row_544,544,Pretomanid 경구제,1,11,43.54545454545455,18551,openai,gpt-4o-mini,v5_simple
v5_simple_row_543,543,Delamanid 경구제,1,16,40.0625,31788,openai,gpt-4o-mini,v5_simple
v5_simple_row_546,546,에이즈치료제,0,13,34.92307692307692,17404,openai,gpt-4o-mini,v5_simple
v5_simple_row_545,545,Dapsone 경구제,1,12,39.583333333333336,31246,openai,gpt-4o-mini,v5_simple
v5_simple_row_547,547,Acyclovir 제제,1,16,41.75,26248,openai,gpt-4o-mini,v5_simple
v5_simple_row_548,548,Balofloxacin 100mg,1,11,43.09090909090909,22159,openai,gpt-4o-mini,v5_simple
v5_simple_row_549,549,Ciprofloxacin 경구제,1,13,41.92307692307692,25737,openai,gpt-4o-mini,v5_simple
v5_simple_row_550,550,Darunavir ethanolate 433.64mg 경구제,1,14,32.0,20365,openai,gpt-4o-mini,v5_simple
v5_simple_row_551,551,Darunavir ethanolate 650.46mg 경구제,1,14,44.92857142857143,21244,openai,gpt-4o-mini,v5_simple
v5_simple_row_553,553,Elbasvir + Grazoprevir 경구제,1,8,35.375,10865,openai,gpt-4o-mini,v5_simple
v5_simple_row_552,552,Darunavir ethanolate + Cobicistat silicon dioxide 복합제,1,14,27.928571428571427,18670,openai,gpt-4o-mini,v5_simple
v5_simple_row_555,555,Famciclovir 250mg 경구제,1,11,42.36363636363637,13021,openai,gpt-4o-mini,v5_simple
v5_simple_row_554,554,Etravirine 경구제,1,13,39.23076923076923,22510,openai,gpt-4o-mini,v5_simple
v5_simple_row_556,556,Ganciclovir 주사제,1,10,39.5,18666,openai,gpt-4o-mini,v5_simple
v5_simple_row_557,557,Gemifloxacin mesylate 경구제,1,10,46.8,17227,openai,gpt-4o-mini,v5_simple
v5_simple_row_558,558,Glecaprevir + Pibrentasvir 경구제,1,6,39.833333333333336,21452,openai,gpt-4o-mini,v5_simple
v5_simple_row_559,559,Ledipasvir + Sofosbuvir 경구제,1,8,40.875,19998,openai,gpt-4o-mini,v5_simple
v5_simple_row_562,562,Levofloxacin 주사제,1,13,42.76923076923077,17374,openai,gpt-4o-mini,v5_simple
v5_simple_row_561,561,Levofloxacin 경구제,1,13,43.38461538461539,22706,openai,gpt-4o-mini,v5_simple
v5_simple_row_560,560,Letermovir 경구제,1,10,34.1,36789,openai,gpt-4o-mini,v5_simple
v5_simple_row_563,563,Lomefloxacin 경구제,1,14,46.57142857142857,19426,openai,gpt-4o-mini,v5_simple
v5_simple_row_564,564,Maribavir 경구제,1,13,37.46153846153846,17015,openai,gpt-4o-mini,v5_simple
v5_simple_row_565,565,Moxifloxacin 경구제,1,12,43.916666666666664,22487,openai,gpt-4o-mini,v5_simple
v5_simple_row_566,566,Nelfinavir mesylate 경구제,1,10,45.6,18957,openai,gpt-4o-mini,v5_simple
v5_simple_row_567,567,Ofloxacin 제제,1,10,42.5,18995,openai,gpt-4o-mini,v5_simple
v5_simple_row_568,568,Oseltamivir 경구제,1,12,34.0,19851,openai,gpt-4o-mini,v5_simple
v5_simple_row_569,569,Palivizumab 주사제,1,12,42.916666666666664,20117,openai,gpt-4o-mini,v5_simple
v5_simple_row_570,570,Raltegravir potassium 경구제,1,11,30.272727272727273,29224,openai,gpt-4o-mini,v5_simple
v5_simple_row_571,571,Sofosbuvir 경구제,1,13,41.53846153846154,20787,openai,gpt-4o-mini,v5_simple
v5_simple_row_574,574,Tenofovir disoproxil 경구제,1,10,47.4,10108,openai,gpt-4o-mini,v5_simple
v5_simple_row_572,572,Sofosbuvir + Velpatasvir 경구제,1,13,31.307692307692307,40389,openai,gpt-4o-mini,v5_simple
v5_simple_row_573,573,Sofosbuvir + Velpatasvir + Voxilaprevir 경구제,1,7,59.42857142857143,40969,openai,gpt-4o-mini,v5_simple
v5_simple_row_576,576,Tosufloxacin 경구제,1,12,45.583333333333336,19789,openai,gpt-4o-mini,v5_simple
v5_simple_row_575,575,Tenofovir disoproxil + Emtricitabine 경구제,1,16,28.0,38809,openai,gpt-4o-mini,v5_simple
v5_simple_row_577,577,Valacyclovir HCl 경구제,1,10,37.5,18419,openai,gpt-4o-mini,v5_simple
v5_simple_row_578,578,Valganciclovir 경구제,1,12,40.333333333333336,25487,openai,gpt-4o-mini,v5_simple
v5_simple_row_579,579,Zabofloxacin 경구제,1,13,41.92307692307692,26828,openai,gpt-4o-mini,v5_simple
v5_simple_row_580,580,Zanamivir 외용제,1,14,39.07142857142857,20535,openai,gpt-4o-mini,v5_simple
v5_simple_row_581,581,"Free-dried rabies vaccine produced on VERO cell line, Inactivated and purified≥2.5I.U",1,11,33.72727272727273,21331,openai,gpt-4o-mini,v5_simple
v5_simple_row_582,582,Clostridium botulinum A toxin haemagglutinin complex 주사제,1,13,29.846153846153847,19315,openai,gpt-4o-mini,v5_simple
v5_simple_row_583,583,Clostridium botulinum A toxin 주사제,1,12,32.916666666666664,20911,openai,gpt-4o-mini,v5_simple
v5_simple_row_584,584,Antivenin agkistrodon halys,1,9,33.44444444444444,21658,openai,gpt-4o-mini,v5_simple
v5_simple_row_585,585,Albumin 주사제,0,14,37.142857142857146,22481,openai,gpt-4o-mini,v5_simple
v5_simple_row_586,586,Anti-inhibitor coagulant complex 주사제,1,12,33.25,22208,openai,gpt-4o-mini,v5_simple
v5_simple_row_587,587,"Antithrombin III, human 주사제",1,9,38.22222222222222,19971,openai,gpt-4o-mini,v5_simple
v5_simple_row_588,588,Human anti-hepatitis B immunoglobulin 정주용 주사제,1,10,32.4,19008,openai,gpt-4o-mini,v5_simple
v5_simple_row_590,590,"Human blood coagulation factor 250I.U, 500I.U, 1,000I.U",1,10,33.1,11695,openai,gpt-4o-mini,v5_simple
v5_simple_row_591,591,Human blood coagulation factor VIII 주사제,1,16,66.8125,23672,openai,gpt-4o-mini,v5_simple
v5_simple_row_589,589,"Human blood coagulation factor VIII 250I.U, 500I.U 주사제",1,13,35.53846153846154,47099,openai,gpt-4o-mini,v5_simple
v5_simple_row_592,592,Human coagulation factor X 주사제,0,14,36.57142857142857,24163,openai,gpt-4o-mini,v5_simple
v5_simple_row_593,593,Human immunoglobulin G 주사제,1,11,50.36363636363637,19008,openai,gpt-4o-mini,v5_simple
v5_simple_row_594,594,Human plasma fraction with a factor XIII,1,8,29.25,26042,openai,gpt-4o-mini,v5_simple
v5_simple_row_596,596,Immunoglobulin anti-D,1,14,38.07142857142857,13716,openai,gpt-4o-mini,v5_simple
v5_simple_row_595,595,IgM 고함유 사람면역글로불린 주사제,1,14,47.214285714285715,33847,openai,gpt-4o-mini,v5_simple
v5_simple_row_598,598,Protein C Concentrate Lyophilized Powder,1,13,32.76923076923077,19144,openai,gpt-4o-mini,v5_simple
v5_simple_row_597,597,"Immunoglobulin G, Human cytomegalovirus 주사제",1,15,33.86666666666667,22860,openai,gpt-4o-mini,v5_simple
v5_simple_row_599,599,Tuberculin purified protein derivative,2,13,34.0,26548,openai,gpt-4o-mini,v5_simple
v5_simple_row_601,601,Eculizumab 주사제,1,13,41.0,20827,openai,gpt-4o-mini,v5_simple
v5_simple_row_600,600,Rabies human immunoglobulin 300 I.U 주사제,1,15,48.333333333333336,24805,openai,gpt-4o-mini,v5_simple
v5_simple_row_603,603,Interferon β-1b,1,13,33.61538461538461,17178,openai,gpt-4o-mini,v5_simple
v5_simple_row_604,604,Interferon-r 주사제,1,9,35.44444444444444,16151,openai,gpt-4o-mini,v5_simple
v5_simple_row_605,605,Natalizumab 주사제,1,13,33.69230769230769,27525,openai,gpt-4o-mini,v5_simple
v5_simple_row_606,606,Peginterferon alfa-2a 주사제,1,11,57.0,31492,openai,gpt-4o-mini,v5_simple
v5_simple_row_602,602,Interferon β-1a 주사제,1,10,33.6,59714,openai,gpt-4o-mini,v5_simple
v5_simple_row_607,607,Ravulizumab 주사제,1,13,37.30769230769231,20826,openai,gpt-4o-mini,v5_simple
v5_simple_row_608,608,"Atovaquone 250mg, Proguanil HCl 100mg 경구제",1,9,43.111111111111114,17378,openai,gpt-4o-mini,v5_simple
v5_simple_row_611,611,Pyrimethamine + Sulfadoxine 복합경구제,1,10,33.6,12912,openai,gpt-4o-mini,v5_simple
v5_simple_row_609,609,Metronidazole 주사제,1,12,48.666666666666664,26902,openai,gpt-4o-mini,v5_simple
v5_simple_row_610,610,Pyrimethamine,1,15,28.866666666666667,19949,openai,gpt-4o-mini,v5_simple
v5_simple_row_612,612,Pyronaridine + Artesunate 복합경구제,1,13,29.923076923076923,20949,openai,gpt-4o-mini,v5_simple
v5_simple_row_615,615,PEG3350외,1,10,35.2,14897,openai,gpt-4o-mini,v5_simple
v5_simple_row_613,613,Barium sulfate 제제,1,10,37.0,34103,openai,gpt-4o-mini,v5_simple
v5_simple_row_614,614,Ethyl esters of the iodised fatty acids of poppyseed oil 주사제,1,8,29.875,36626,openai,gpt-4o-mini,v5_simple
v5_simple_row_617,617,Perfluorobutane 주사제,1,10,50.1,14775,openai,gpt-4o-mini,v5_simple
v5_simple_row_616,616,Corticorelin trifluoroacetate,1,10,56.5,17255,openai,gpt-4o-mini,v5_simple
v5_simple_row_618,618,Somatorelin acetate,1,10,43.7,19018,openai,gpt-4o-mini,v5_simple
v5_simple_row_620,620,Alfentanil HCl 주사제,1,11,46.72727272727273,29519,openai,gpt-4o-mini,v5_simple
v5_simple_row_619,619,"Paracetamol 250mg, Ibuprofen 200mg, Codeine phosphate 10mg 복합 제제",1,11,27.09090909090909,55309,openai,gpt-4o-mini,v5_simple
v5_simple_row_622,622,Oxycodone HCl 주사제,1,17,43.0,23439,openai,gpt-4o-mini,v5_simple
v5_simple_row_621,621,Fentanyl citrate 주사제,1,13,41.07692307692308,57610,openai,gpt-4o-mini,v5_simple
v5_simple_row_623,623,Remifentanil 주사제,1,15,47.8,22389,openai,gpt-4o-mini,v5_simple
v5_simple_row_625,625,같은 날에 2가지 이상 기준처방 동시 투약시 인정여부,0,8,44.0,17597,openai,gpt-4o-mini,v5_simple
v5_simple_row_624,624,Sufentanil citrate 주사제,1,18,47.77777777777778,35936,openai,gpt-4o-mini,v5_simple
v5_simple_row_626,626,급여 한약제의 제형 변형에 따른 인정 범주,0,10,31.1,16461,openai,gpt-4o-mini,v5_simple
v5_simple_row_629,629,갈근탕,0,13,29.615384615384617,11004,openai,gpt-4o-mini,v5_simple
v5_simple_row_628,628,가미소요산,0,14,31.714285714285715,14737,openai,gpt-4o-mini,v5_simple
v5_simple_row_627,627,처방별 적응증,0,9,24.555555555555557,22813,openai,gpt-4o-mini,v5_simple
v5_simple_row_632,632,궁소산,0,11,37.09090909090909,13270,openai,gpt-4o-mini,v5_simple
v5_simple_row_631,631,구미강활탕,0,13,33.53846153846154,17483,openai,gpt-4o-mini,v5_simple
v5_simple_row_630,630,갈근해기탕,0,15,27.2,24483,openai,gpt-4o-mini,v5_simple
v5_simple_row_634,634,내소산,0,12,29.75,17649,openai,gpt-4o-mini,v5_simple
v5_simple_row_633,633,궁하탕,0,12,28.833333333333332,19075,openai,gpt-4o-mini,v5_simple
v5_simple_row_635,635,당귀연교음,0,12,29.5,17843,openai,gpt-4o-mini,v5_simple
v5_simple_row_636,636,당귀육황탕,0,13,31.846153846153847,15438,openai,gpt-4o-mini,v5_simple
v5_simple_row_637,637,대시호탕,0,13,32.0,15190,openai,gpt-4o-mini,v5_simple
v5_simple_row_638,638,대청룡탕,0,12,34.833333333333336,13725,openai,gpt-4o-mini,v5_simple
v5_simple_row_639,639,대화중음,0,6,35.833333333333336,15014,openai,gpt-4o-mini,v5_simple
v5_simple_row_641,641,도인승기탕,0,10,29.9,15745,openai,gpt-4o-mini,v5_simple
v5_simple_row_640,640,대황목단 피탕,0,8,33.625,20779,openai,gpt-4o-mini,v5_simple
v5_simple_row_642,642,반하백출 천마탕,0,12,35.75,13404,openai,gpt-4o-mini,v5_simple
v5_simple_row_643,643,반하사심탕,0,7,27.714285714285715,9626,openai,gpt-4o-mini,v5_simple
v5_simple_row_644,644,반하후박탕,0,10,34.8,14803,openai,gpt-4o-mini,v5_simple
v5_simple_row_645,645,백출탕,0,12,28.833333333333332,14548,openai,gpt-4o-mini,v5_simple
v5_simple_row_646,646,보중익기탕,0,13,36.69230769230769,16204,openai,gpt-4o-mini,v5_simple
v5_simple_row_647,647,보허탕,0,13,31.307692307692307,22970,openai,gpt-4o-mini,v5_simple
v5_simple_row_649,649,불환금 정기산,0,13,33.38461538461539,14964,openai,gpt-4o-mini,v5_simple
v5_simple_row_648,648,복령보심탕,0,12,31.75,18589,openai,gpt-4o-mini,v5_simple
v5_simple_row_650,650,삼소음,0,14,27.857142857142858,18726,openai,gpt-4o-mini,v5_simple
v5_simple_row_651,651,삼출건비탕,0,14,34.714285714285715,19554,openai,gpt-4o-mini,v5_simple
v5_simple_row_652,652,삼호작약탕,0,10,30.1,21009,openai,gpt-4o-mini,v5_simple
v5_simple_row_653,653,삼황사심탕,0,10,27.9,14415,openai,gpt-4o-mini,v5_simple
v5_simple_row_654,654,생맥산,0,14,28.428571428571427,17208,openai,gpt-4o-mini,v5_simple
v5_simple_row_655,655,소시호탕,0,13,32.61538461538461,19385,openai,gpt-4o-mini,v5_simple
v5_simple_row_656,656,소청룡탕,0,14,28.0,14534,openai,gpt-4o-mini,v5_simple
v5_simple_row_657,657,승양보위탕,0,14,33.07142857142857,19800,openai,gpt-4o-mini,v5_simple
v5_simple_row_659,659,시호계지탕,0,10,33.9,11624,openai,gpt-4o-mini,v5_simple
v5_simple_row_658,658,시경반하탕,0,15,31.8,21382,openai,gpt-4o-mini,v5_simple
v5_simple_row_660,660,시호소간탕,0,13,27.307692307692307,16974,openai,gpt-4o-mini,v5_simple
v5_simple_row_662,662,안태음,0,10,30.1,12295,openai,gpt-4o-mini,v5_simple
v5_simple_row_661,661,시호청간탕,0,11,35.27272727272727,26592,openai,gpt-4o-mini,v5_simple
v5_simple_row_664,664,오림산,0,10,27.9,10848,openai,gpt-4o-mini,v5_simple
v5_simple_row_663,663,연교패독산,0,10,31.8,14322,openai,gpt-4o-mini,v5_simple
v5_simple_row_665,665,오적산,0,10,26.1,11771,openai,gpt-4o-mini,v5_simple
v5_simple_row_666,666,이중탕,0,13,34.84615384615385,15273,openai,gpt-4o-mini,v5_simple
v5_simple_row_667,667,이진탕,0,14,32.42857142857143,17399,openai,gpt-4o-mini,v5_simple
v5_simple_row_668,668,익위승양탕,0,12,34.833333333333336,17682,openai,gpt-4o-mini,v5_simple
v5_simple_row_669,669,인삼패독산,0,13,30.46153846153846,13069,openai,gpt-4o-mini,v5_simple
v5_simple_row_670,670,인진호탕,0,10,32.0,12664,openai,gpt-4o-mini,v5_simple
v5_simple_row_672,672,조위승기탕,0,14,31.5,13743,openai,gpt-4o-mini,v5_simple
v5_simple_row_671,671,자음강화탕,0,12,27.75,15400,openai,gpt-4o-mini,v5_simple
v5_simple_row_673,673,청상견통탕,0,13,29.923076923076923,16298,openai,gpt-4o-mini,v5_simple
v5_simple_row_675,675,청위산,0,14,25.928571428571427,12559,openai,gpt-4o-mini,v5_simple
v5_simple_row_676,676,팔물탕,0,13,33.69230769230769,12939,openai,gpt-4o-mini,v5_simple
v5_simple_row_674,674,청서익기탕,0,16,34.625,23633,openai,gpt-4o-mini,v5_simple
v5_simple_row_677,677,평위산,0,14,35.42857142857143,19903,openai,gpt-4o-mini,v5_simple
v5_simple_row_678,678,행소탕,0,13,28.076923076923077,17487,openai,gpt-4o-mini,v5_simple
v5_simple_row_679,679,향사평위산,0,14,29.642857142857142,19200,openai,gpt-4o-mini,v5_simple
v5_simple_row_681,681,황련해독탕,0,9,27.77777777777778,13716,openai,gpt-4o-mini,v5_simple
v5_simple_row_680,680,황금작약탕,0,13,38.61538461538461,19662,openai,gpt-4o-mini,v5_simple
v5_simple_row_682,682,형개연교탕,0,13,30.46153846153846,12462,openai,gpt-4o-mini,v5_simple
v5_simple_row_683,683,회춘양격산,0,12,27.583333333333332,13699,openai,gpt-4o-mini,v5_simple
v5_simple_row_685,685,급성 심재성 정맥혈전증 상병에 투여하는 프라그민,0,13,33.30769230769231,19516,openai,gpt-4o-mini,v5_simple
v5_simple_row_686,686,류마티스질환에서 TNF-α inhibitor 제제,1,8,29.625,21290,openai,gpt-4o-mini,v5_simple
v5_simple_row_684,684,만성 호흡기 질환에 장기 투여된 macrolide 계열 제제 인정여부,0,15,47.13333333333333,42347,openai,gpt-4o-mini,v5_simple
v5_simple_row_687,687,폐계면활성제,0,13,35.92307692307692,24271,openai,gpt-4o-mini,v5_simple
